,ssvid,score,detect_id,scene_id,gfw_length,sar_length,is_fishing,likelihood_in,region,within_footprint_5km,match_review
281,416888888,1.78777179152205,d0028573-8ac4-4709-b127-854971a41bf6,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,40.6,34.74,True,0.99999999999999,indian,True,yes
282,416002125,1.53777729045108,02e1493c-aed8-46f5-9cba-81b67d151a4a,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,32.6119276936333,84.82,True,1.00000000000001,indian,True,yes
283,664062000,0.00834939286213286,48522b30-0ebb-4563-b297-9044bbd010f6,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,41.56434055509,35.26,True,1.0,indian,True,yes
284,255806093,1.48904500676626,ff6d7db6-baed-4435-a955-ed4dcf8718db,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,197.692239199669,190.29,False,0.999999999999996,indian,True,yes
285,416005668,0.0153654226232177,73144745-8f28-4cfa-9a9f-1a7fad3cfd14,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,40.95,47.12,True,1.0,indian,True,yes
286,416005307,3.45660609738247,c7e1883d-86ca-4300-baa3-e653b8928295,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,40.6,137.49,True,1.0,indian,True,yes
287,416558000,0.0141672463010322,b1c0aef3-bf4c-4108-998e-b6a8ea6d2a87,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,48.8,101.34,True,1.00000000000001,indian,True,yes
288,664115740,5.39411134869251e-06,65112a02-8696-4bce-b363-c5f098ec1bc0,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,57.43,211.89,True,1.0,indian,True,maybe
289,311971000,0.698404158033324,cab3acd3-c859-4412-9c65-ae9794bf948f,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,70.1,71.94,False,0.99999999999999,indian,True,yes
290,664075000,0.551138105557796,e85f09f9-2bf2-4f27-be7c-39c6f0f89693,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,39.0,90.19,True,1.0,indian,True,yes
291,416000001,2.4219456058087,18de0384-c899-4b16-8bb1-824f048cf7cf,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,74.55,182.04,True,1.0,indian,True,yes
292,412320012,0.0234836921964614,a146a42d-558e-47ec-b658-c8caf813f7a2,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,52.0721875,118.56,True,0.983685767873826,indian,True,yes_amb
293,416004635,0.102146240080393,f81dc16a-2f08-4462-b60e-7915c414ba6d,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,36.0,28.22,True,0.999999999999994,indian,True,yes
294,416004473,0.277255482398454,8f5fa4b2-6fed-484d-ac5b-3abb270851e7,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,36.0,35.57,True,1.00000000000001,indian,True,yes
295,441644000,8.41758117924661,b3286965-e189-4530-b6d1-9e0a01d81ebb,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,51.5466666666667,70.46,True,0.999999999999996,indian,True,yes
296,416004718,0.0024948388441325,9b90dc8a-4650-42b3-b1f8-0bea7feb7ff6,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,39.0,62.0,True,1.00000000000001,indian,True,yes
297,416005262,35.8754363784348,1bdffe67-cae4-490e-91e8-5c49fd9fe0d9,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,36.0,35.59,True,1.0,indian,True,yes
298,416005359,4.07155096948239,4ff1aafd-7120-49aa-bc73-57acab6ec8b4,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,41.4,32.6,True,1.0,indian,True,yes
299,416005668,13.7152094537539,d5466205-8b16-4520-8f49-73c14330ccfe,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,40.95,17.79,True,0.999999999999997,indian,True,yes
300,416558000,0.0410052969987653,7e53f1b9-d5ce-4a2f-b92e-bcea84646182,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,48.8,68.87,True,1.0,indian,True,yes
301,412329516,0.0116392849025994,8825c069-58f0-4d89-a7bd-39861a664276,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,57.7152870784045,37.82,False,1.0,indian,True,yes_amb
302,228368700,37.6141855041494,091a9bcc-b4c1-4327-a4a9-d8990500cb88,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,37.0,81.1,False,0.999999999999991,indian,True,yes
303,416005307,1.44127294384153,6059c149-e328-49a0-91a9-950a35fd9427,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,40.6,41.99,True,1.00000000000001,indian,True,yes
304,538001665,0.0194136021285944,7921e70b-94cd-470c-9cb8-dc734f894c52,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,145.821833566968,241.96,False,0.999999999999991,indian,True,yes
305,403518000,372.276216034028,2ea92da0-5597-4f5b-8c1d-9470dd191386,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,159.802697076286,67.87,False,1.0,indian,True,yes
306,416000001,0.00697340664783474,9fa5e549-f97e-48e8-ad2b-e237dbf2fb7e,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,74.55,50.6,True,0.999999958056538,indian,True,yes
307,355900000,0.560257364328843,4c79d226-0441-4d93-b528-25cca52e1ee5,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,145.368214309162,171.74,False,1.0,indian,True,yes
308,416766000,0.0014942429443597,d885434b-3ce4-4b9b-b08c-ece2d8ba5962,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,49.2314523187541,36.89,True,0.999999999999999,indian,True,yes
309,416005115,0.000712610638585564,5a9e6e38-37bd-4ee4-9f87-78313690bc20,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,39.35,29.96,True,0.823699536285287,indian,True,yes
310,416004790,0.204787241122447,5bd0c018-fa29-4bd5-9c3a-e44976c2ef94,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,39.0,45.64,True,0.999999999999998,indian,True,yes
311,200041634,1.42992699737281,a4d0203a-84b8-4be3-8b2d-c697f2d13d62,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,42.4070657924793,51.46,True,0.999999999999998,indian,True,yes
312,416004635,8.88829747030751,7a253d87-ed10-4f12-8225-2da8c031a16c,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,36.0,60.27,True,0.999999999999995,indian,True,yes
313,647791204,,,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,23.7541750011467,,False,0.999999999999999,indian,True,
314,636016814,,,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,158.151199014078,,False,1.00000000000001,indian,True,
315,224088000,,,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,107.3312,,False,0.999999999999999,indian,True,
316,200042407,,,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,35.4527423743152,,True,1.0,indian,True,
317,416004507,,,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,22.61,,True,1.00000000000001,indian,False,
318,200042407,,,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,35.4527423743152,,True,0.999999999999998,indian,True,
319,416137700,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,56.0,,True,0.999999999999999,indian,True,
320,416002251,,,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414,28.2,,True,1.0,indian,True,
321,416005579,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,39.0,,True,0.999999999999998,indian,True,
322,416005668,,,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,40.95,,True,1.0,indian,True,
323,416004635,,,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,36.0,,True,1.0,indian,True,
324,664070000,,,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,39.0,,True,0.570566233818011,indian,True,
325,416004747,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,37.5,,True,1.0,indian,True,
326,416002767,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,29.88,,True,0.999997456369055,indian,True,
327,416004718,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,39.0,,True,1.0,indian,True,
328,416002659,,,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,29.7,,True,0.999999999999995,indian,True,
329,416229900,,,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,21.95,,True,0.999999999551368,indian,True,
330,416004168,,,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,23.9,,True,0.999999999999994,indian,True,
331,416004937,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,45.5781314013016,,True,0.999999999999993,indian,True,
332,416004378,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,34.445,,True,1.0,indian,True,
333,416005060,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,40.2,,True,0.999999999999997,indian,True,
334,416002125,,,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,32.6119276936333,,True,0.999999999999995,indian,True,
335,416004624,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,23.9,,True,0.999998501364432,indian,True,
336,416004245,,,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,22.6,,True,1.0,indian,True,
337,664062000,,,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,41.56434055509,,True,1.00000000000001,indian,True,
338,416005579,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,39.0,,True,1.0,indian,True,
339,416005668,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,40.95,,True,0.99999999999999,indian,True,
340,416005668,,,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,40.95,,True,1.0,indian,True,
341,471052000,,,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,49.4317559313552,,False,0.999999999999995,indian,True,
342,572259220,,,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,38.0334645174167,,False,0.999999999999949,indian,True,
343,572259220,,,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414,38.0334645174167,,False,0.999999999999999,indian,True,
344,416005060,,,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,40.2,,True,1.0,indian,True,
345,416002604,,,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,29.88,,True,0.999999999999994,indian,True,
346,416766000,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,49.2314523187541,,True,0.895925967080978,indian,True,
347,416005233,,,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,41.46,,True,0.999999999999993,indian,True,
348,664075000,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,39.0,,True,1.0,indian,True,
349,416004624,,,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,23.9,,True,1.00000000000001,indian,True,
350,416879000,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,48.9,,True,0.999999990066213,indian,True,
351,416239800,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,35.7,,True,1.0,indian,True,
352,416229900,,,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,21.95,,True,0.999999999999999,indian,True,
353,416002659,,,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,29.7,,True,1.00000000000001,indian,True,
354,416003173,,,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,29.2,,True,1.00000000000001,indian,True,
355,416239800,,,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,35.7,,True,0.999999999999998,indian,True,
356,416766000,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,49.2314523187541,,True,0.999995055115925,indian,False,
357,416004245,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,22.6,,True,1.0,indian,True,
358,200042407,,,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,35.4527423743152,,True,0.999999999999992,indian,True,
359,416004635,,,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,36.0,,True,1.00000000000001,indian,True,
360,200042407,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,35.4527423743152,,True,1.00000000000001,indian,True,
361,664075000,,,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,39.0,,True,1.00000000000001,indian,True,
362,416004790,,,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,39.0,,True,1.00000000000002,indian,True,
363,416003173,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,29.2,,True,1.0,indian,True,
364,416059700,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,54.05,,True,1.00000000000001,indian,True,
365,416004790,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,39.0,,True,1.0,indian,True,
366,200042407,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,35.4527423743152,,True,0.999999999999998,indian,True,
367,416004624,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,23.9,,True,1.0,indian,True,
368,416252500,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,40.1,,True,0.997176992664522,indian,True,
369,416004635,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,36.0,,True,0.999999999999987,indian,True,
370,416002604,,,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,29.88,,True,0.999996381688626,indian,True,
371,416002125,,,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,32.6119276936333,,True,0.999999941064709,indian,True,
372,416004378,,,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,34.445,,True,1.0,indian,True,
373,416003173,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,29.2,,True,0.999999999999992,indian,True,
374,416005060,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,40.2,,True,0.999999999999991,indian,True,
375,416005115,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,39.35,,True,1.00000000000001,indian,True,
376,664062000,,,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,41.56434055509,,True,1.00000000000001,indian,True,
377,416005233,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,41.46,,True,1.0,indian,True,
378,416005115,,,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,39.35,,True,0.964412782109757,indian,True,
379,416229900,,,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,21.95,,True,0.999999999999992,indian,True,
380,416004378,,,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,34.445,,True,1.00000000000001,indian,True,
381,416080500,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,28.9126305951591,,True,0.483728109085596,indian,False,
382,416004624,,,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,23.9,,True,0.772769988758393,indian,True,
383,416004624,,,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,23.9,,True,1.0,indian,True,
384,416252500,,,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,40.1,,True,1.00000000000001,indian,True,
385,416005579,,,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,39.0,,True,1.0,indian,True,
386,416004473,,,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,36.0,,True,1.0,indian,True,
387,664075000,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,39.0,,True,1.0,indian,True,
388,416004773,,,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,37.54,,True,1.0,indian,True,
389,416004747,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,37.5,,True,1.00000000000001,indian,True,
390,416239800,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,35.7,,True,0.999995296954756,indian,True,
391,416004747,,,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,37.5,,True,1.00000000000001,indian,True,
392,416004747,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,37.5,,True,1.0,indian,True,
393,416004635,,,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,36.0,,True,0.999999999999995,indian,True,
394,416000652,,,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,27.3,,True,0.999986829149641,indian,True,
395,416803000,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,49.44,,True,1.0,indian,True,
396,416239800,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,35.7,,True,0.999999999999992,indian,True,
397,416004507,,,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,22.61,,True,0.999999999999993,indian,True,
398,416004635,,,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,36.0,,True,1.0,indian,True,
399,416004718,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,39.0,,True,1.0,indian,True,
400,416083600,,,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,29.3,,True,0.999999999999998,indian,True,
401,416000652,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,27.3,,True,1.00000000000001,indian,True,
402,664063000,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,39.0,,True,1.0,indian,True,
403,416003173,,,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,29.2,,True,1.0,indian,True,
404,416080500,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,28.9126305951591,,True,0.999999999999991,indian,True,
405,416005262,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,36.0,,True,1.0,indian,True,
406,416175800,,,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,27.39,,True,0.999999770763136,indian,True,
407,416002767,,,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,29.88,,True,1.0,indian,True,
408,416005579,,,RS2_20191011_014440_0074_DVWF_HH_SCS_763423_9997_30848315,39.0,,True,0.999999999999637,indian,False,
409,416002659,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,29.7,,True,1.0,indian,True,
410,416080500,,,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,28.9126305951591,,True,0.99826240059366,indian,True,
411,416888888,,,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,40.6,,True,1.00000000000001,indian,True,
412,416246700,,,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,40.45,,True,0.546133441956318,indian,True,
413,416002767,,,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,29.88,,True,0.999999999999998,indian,True,
414,416558000,,,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,48.8,,True,0.923275882407217,indian,True,
415,416004473,,,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,36.0,,True,0.999175544201186,indian,True,
416,416005115,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,39.35,,True,0.999999147947373,indian,True,
417,416004507,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,22.61,,True,1.0,indian,True,
418,416004773,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,37.54,,True,0.999999999999996,indian,True,
419,647791229,1.47897209011048e-08,c15b9a26-07bd-48f2-91c3-8ae739b04f50,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,31.0911333468067,8.5,False,0.0132209312892597,indian,False,no
420,416080500,7.00304758177509e-11,88416ef6-ce2f-4b7f-80d6-9aa90fc5887d,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,28.9126305951591,64.96,True,0.00477851997440465,indian,False,no
421,664089000,6.53000780171301e-05,b70968e6-260c-4bcb-a89f-9fa11f76ac41,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,39.0,48.61,True,0.516218520780732,indian,False,maybe_amb
422,416316000,5.02642359297476e-05,859c556c-90e0-45eb-931d-3137c8bd5f5b,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,53.15,40.22,True,0.604476530970492,indian,False,maybe_amb
423,416330000,3.28101969941257e-08,df009f6d-43e6-4bc4-bf87-0871139aaf14,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,56.0,83.38,True,0.0126438614075159,indian,False,no
424,200042406,3.96145549673987e-06,0de14ecd-116d-41fa-9448-f9caa50253a5,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,34.2035741518833,42.24,True,0.00836557063958332,indian,False,maybe
425,647761210,,,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,26.8002025310643,,False,0.00902420370106858,indian,False,
426,647791203,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,29.3906526375952,,False,2.20739166618324e-05,indian,False,
427,227765230,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,17.1423936203362,,False,1.28630951909824e-06,indian,False,
428,227088260,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,20.3714191696806,,False,0.000429735021228131,indian,False,
429,416005668,,,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,40.95,,True,0.00326583617850918,indian,False,
430,647791222,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,24.7227815794333,,False,,indian,False,
431,244740447,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,15.8728897485225,,False,6.82613512753378e-06,indian,False,
432,647791223,,,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,23.3321964107667,,False,0.00197424070552335,indian,False,
433,647791223,,,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,23.3321964107667,,False,0.130006507546145,indian,False,
434,235000706,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,27.3594107312667,,False,6.92473737597577e-07,indian,False,
435,518100021,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,21.5871110632677,,False,,indian,False,
436,647791208,,,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,23.4299733873267,,False,1.10363998494881e-06,indian,False,
437,367457480,,,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,17.8520583219438,,False,,indian,False,
438,647791232,,,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,22.0454509998083,,False,3.01912543559761e-05,indian,False,
439,647791232,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,22.0454509998083,,False,1.5738360292384e-13,indian,False,
440,647791232,,,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,22.0454509998083,,False,2.42993191030406e-08,indian,False,
441,647761210,,,RS2_20191126_151156_0074_DVWF_HH_SCS_774921_0579_31462938,26.8002025310643,,False,0.00828913727574124,indian,False,
442,416002604,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,29.88,,True,,indian,False,
443,664050000,,,RS2_20191224_145513_0074_DVWF_HH_SCS_782169_0971_31947269,41.6,,True,,indian,False,
444,416530000,,,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,55.1,,True,9.30636526046955e-06,indian,False,
445,664089000,,,RS2_20191111_014030_0074_DVWF_HH_SCS_771172_0360_31261402,39.0,,True,,indian,False,
446,664063000,,,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,39.0,,True,,indian,False,
447,416129600,,,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,53.15,,True,4.83224275220328e-08,indian,False,
448,416002447,,,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,28.2,,True,,indian,False,
449,416231900,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,34.0,,True,0.02369918724899,indian,False,
450,200042406,,,RS2_20191217_145919_0074_DVWF_HH_SCS_780369_0876_31782334,34.2035741518833,,True,0.000853184845524959,indian,False,
451,416231900,,,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,34.0,,True,0.000822285064460602,indian,False,
452,416004427,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,23.95,,True,9.69547505844942e-07,indian,False,
453,416252500,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,40.1,,True,0.00244735192575435,indian,False,
454,310534000,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,251.825674915131,,False,,indian,False,
455,416004245,,,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,22.6,,True,0.00250896281324448,indian,False,
456,416153500,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,56.3,,True,9.78211345839393e-09,indian,False,
457,246883000,,,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,133.663125309405,,False,0.030247562013998,indian,False,
458,440236000,,,RS2_20191013_145521_0074_DVWF_HH_SCS_764052_0028_30848318,52.079444445,,True,9.978356885131e-12,indian,False,
459,538006653,,,RS2_20200107_144650_0074_DVWF_HH_SCS_785751_1158_32185414,150.243357248689,,False,7.60206019517722e-08,indian,False,
460,200042406,,,RS2_20191028_014848_0074_DVWF_HH_SCS_767720_0207_31056964,34.2035741518833,,True,8.83246807270722e-06,indian,False,
461,416252500,,,RS2_20191021_015301_0074_DVWF_HH_SCS_765981_0126_30985398,40.1,,True,0.00115492360322186,indian,False,
462,664089000,,,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,39.0,,True,1.46699364588098e-07,indian,False,
463,416252800,,,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,50.2591026206303,,True,3.6964981100061e-06,indian,False,
464,416055600,,,RS2_20191225_015703_0074_DVWF_HH_SCS_782308_0979_31959696,56.0,,True,0.000693406013930309,indian,False,
465,416005073,,,RS2_20191130_145519_0074_DVWF_HH_SCS_775939_0638_31506250,37.9,,True,0.00500992073650548,indian,False,
466,416005115,,,RS2_20191214_144658_0074_DVWF_HH_SCS_779556_0833_31736546,39.35,,True,0.0145948325490493,indian,False,
467,416000001,,,RS2_20200106_151610_0074_DVWF_HH_SCS_785528_1146_32185412,74.55,,True,3.55887269571355e-10,indian,False,
468,416004507,,,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,22.61,,True,0.99972370168842,indian,False,
469,416005579,,,RS2_20191006_145935_0074_DVWF_HH_SCS_762256_9950_30803268,39.0,,True,0.000313014819685281,indian,False,
470,416003451,,,RS2_20191208_015258_0074_DVWF_HH_SCS_777856_0729_31603800,29.88,,True,5.15440789684483e-10,indian,False,
